start_time,architecture,dataset,input_size,batch_size,return_code
2023-11-27 10:42:16,inception_v3,caltech101,224,32,0
2023-11-27 11:09:03,inception_v3,caltech101,64,64,0
2023-11-27 11:17:30,inception_v3,stanford_dogs,128,32,0
2023-11-27 11:42:35,inception_v3,caltech101,224,32,0
2023-11-27 12:08:36,inception_v3,caltech101,128,32,0
2023-11-27 12:22:27,inception_v3,stanford_dogs,224,64,0
2023-11-27 13:08:59,inception_v3,caltech101,224,32,0
2023-11-27 13:35:16,inception_v3,stanford_dogs,128,64,0
2023-11-27 13:54:26,inception_v3,caltech101,128,32,0
2023-11-27 14:07:51,inception_v3,stanford_dogs,224,32,0
2023-11-27 15:06:48,inception_v3,stanford_dogs,64,256,0
2023-11-27 15:16:07,inception_v3,caltech101,64,256,0
2023-11-27 15:23:20,inception_v3,stanford_dogs,64,256,0
2023-11-27 15:32:41,inception_v3,caltech101,128,32,0
2023-11-27 15:47:12,inception_v3,stanford_dogs,64,64,0
2023-11-27 15:59:34,inception_v3,caltech101,224,64,0
2023-11-27 16:22:52,inception_v3,stanford_dogs,128,32,0
2023-11-27 16:46:55,inception_v3,caltech101,128,32,0
2023-11-27 17:00:14,inception_v3,caltech101,64,64,0
2023-11-27 17:08:41,inception_v3,caltech101,64,256,0
2023-11-27 17:15:53,inception_v3,caltech101,64,32,0
2023-11-27 17:26:05,inception_v3,caltech101,128,64,0
2023-11-27 17:37:10,inception_v3,stanford_dogs,64,256,0
2023-11-27 17:46:28,inception_v3,stanford_dogs,64,256,0
2023-11-27 17:55:46,inception_v3,stanford_dogs,224,256,0
2023-11-27 18:36:12,inception_v3,caltech101,224,256,0
2023-11-27 18:56:33,inception_v3,stanford_dogs,224,256,0
2023-11-27 19:34:32,inception_v3,caltech101,128,64,0
2023-11-27 19:46:57,inception_v3,stanford_dogs,224,256,0
2023-11-27 20:25:00,inception_v3,stanford_dogs,64,32,0
2023-11-27 20:41:52,inception_v3,stanford_dogs,128,32,0
2023-11-27 21:06:44,inception_v3,stanford_dogs,64,32,0
2023-11-27 21:23:43,inception_v3,caltech101,224,256,0
2023-11-27 21:42:52,inception_v3,caltech101,64,256,0
2023-11-27 21:50:05,inception_v3,stanford_dogs,224,256,0
2023-11-27 22:28:10,inception_v3,caltech101,64,256,0
2023-11-27 22:35:20,inception_v3,stanford_dogs,224,32,0
2023-11-27 23:31:49,inception_v3,caltech101,64,32,0
2023-11-27 23:41:51,inception_v3,caltech101,128,32,0
2023-11-27 23:55:42,inception_v3,caltech101,64,64,0
2023-11-28 00:04:03,inception_v3,caltech101,224,256,0
2023-11-28 00:23:11,inception_v3,stanford_dogs,64,32,0
2023-11-28 00:39:35,inception_v3,stanford_dogs,224,256,0
2023-11-28 01:17:36,inception_v3,caltech101,128,256,0
2023-11-28 01:27:29,inception_v3,caltech101,128,64,0
2023-11-28 01:38:59,inception_v3,caltech101,224,64,0
2023-11-28 02:02:28,inception_v3,caltech101,128,64,0
2023-11-28 02:14:00,inception_v3,stanford_dogs,224,32,0
2023-11-28 03:23:03,inception_v3,stanford_dogs,128,64,0
2023-11-28 03:42:29,inception_v3,stanford_dogs,128,256,0
2023-11-28 03:57:39,inception_v3,stanford_dogs,128,256,0
2023-11-28 04:13:01,inception_v3,stanford_dogs,224,64,0
2023-11-28 05:00:13,inception_v3,caltech101,224,64,0
2023-11-28 05:22:23,inception_v3,caltech101,224,32,0
2023-11-28 05:49:47,inception_v3,caltech101,224,32,0
2023-11-28 06:15:27,inception_v3,stanford_dogs,224,32,0
2023-11-28 07:21:20,inception_v3,stanford_dogs,128,256,0
2023-11-28 07:36:43,inception_v3,caltech101,128,32,0
2023-11-28 07:49:54,inception_v3,caltech101,128,64,0
2023-11-28 08:01:04,inception_v3,caltech101,224,64,0
2023-11-28 08:26:37,inception_v3,caltech101,224,256,0
2023-11-28 08:45:47,inception_v3,stanford_dogs,224,256,0
2023-11-28 09:23:55,inception_v3,caltech101,128,256,0
2023-11-28 09:34:24,inception_v3,caltech101,224,256,0
2023-11-28 09:53:33,inception_v3,stanford_dogs,224,64,0
2023-11-28 10:39:49,inception_v3,stanford_dogs,64,64,0
2023-11-28 10:52:00,inception_v3,stanford_dogs,64,32,0
2023-11-28 11:08:42,inception_v3,caltech101,128,64,0
2023-11-28 11:21:08,inception_v3,stanford_dogs,128,64,0
2023-11-28 11:40:12,inception_v3,caltech101,128,256,0
2023-11-28 11:50:35,inception_v3,caltech101,64,32,0
2023-11-28 12:00:47,inception_v3,caltech101,224,256,0
2023-11-28 12:19:55,inception_v3,caltech101,64,64,0
2023-11-28 12:28:23,inception_v3,stanford_dogs,224,256,0
2023-11-28 13:06:29,inception_v3,caltech101,64,32,0
2023-11-28 13:16:34,inception_v3,caltech101,224,64,0
2023-11-28 13:42:09,inception_v3,stanford_dogs,64,32,0
2023-11-28 13:58:51,inception_v3,caltech101,128,64,0
2023-11-28 14:11:39,inception_v3,caltech101,64,64,0
2023-11-28 14:20:11,inception_v3,caltech101,64,256,0
2023-11-28 14:27:34,inception_v3,stanford_dogs,64,64,0
2023-11-28 14:39:39,inception_v3,caltech101,224,256,0
2023-11-28 14:58:48,inception_v3,caltech101,64,64,0
2023-11-28 15:07:11,inception_v3,caltech101,224,64,0
2023-11-28 15:32:05,inception_v3,stanford_dogs,64,32,0
2023-11-28 15:49:05,inception_v3,stanford_dogs,224,64,0
2023-11-28 16:37:19,inception_v3,caltech101,64,64,0
2023-11-28 16:45:47,inception_v3,stanford_dogs,64,256,0
2023-11-28 16:55:05,inception_v3,stanford_dogs,64,256,0
2023-11-28 17:04:24,inception_v3,caltech101,224,256,0
2023-11-28 17:23:34,inception_v3,caltech101,224,256,0
2023-11-28 17:42:43,inception_v3,caltech101,64,64,0
2023-11-28 17:51:14,inception_v3,caltech101,128,256,0
2023-11-28 18:01:07,inception_v3,stanford_dogs,128,32,0
2023-11-28 18:25:17,inception_v3,stanford_dogs,64,32,0
2023-11-28 18:41:25,inception_v3,caltech101,64,256,0
2023-11-28 18:48:38,inception_v3,stanford_dogs,224,32,0
2023-11-28 19:51:46,inception_v3,caltech101,224,256,0
2023-11-28 20:10:53,inception_v3,caltech101,224,32,0
2023-11-28 20:40:46,inception_v3,caltech101,224,64,0
2023-11-28 21:04:03,inception_v3,stanford_dogs,64,256,0
